,eolica,nuclear,carbon,ciclo_combinado,hidraulica,solar_fotovoltaica,solar_termica,cogeneracion,exportacion_andorra,exportacion_marruecos,exportacion_portugal,exportacion_francia,importacion_francia,importacion_portugal,importacion_marruecos,importacion_andorra,target
508,4711.3597252,6033.7912917,307.9770833,3870.6564167,2081.9627083,6700.059275,1247.2158432,2536.284619,-17.03625,-3.8625,-1939.7396667,-910.06825,627.1487917,95.1424583,267.5166667,0.0020833,99.27833333333332
509,5336.3978971,6009.9360417,301.660125,4530.7639583,2080.5074583,6702.8418274,1255.1626858,2536.7868167,-20.8841667,-237.25,-1671.9546667,-1109.032,534.831625,153.672,32.7791667,0.0,94.23166666666668
510,2565.8067619,5726.086875,350.8435417,6916.261375,2644.193,6856.5825391,1252.6249845,2535.351537,-20.1533333,-256.5958333,-1704.434375,-966.0681667,352.1847917,94.9445,39.6291667,0.0,109.59583333333336
511,2461.0125787,5891.6714583,214.4809583,7893.559875,2809.6860833,5829.9132103,901.9711923,2558.0734219,-12.3045833,-114.9916667,-2146.8606667,-1018.5122917,603.8219583,28.0408333,81.0083333,0.0008333,109.37875
512,5161.2981196,5679.8642083,213.1626667,6188.5562083,2810.2285417,5193.4950542,673.2269709,2545.0479783,-11.24625,-287.4125,-1764.9629167,-928.01875,611.651625,53.2777917,8.8583333,0.0025,107.50041666666668
513,6650.4904384,5092.7040417,198.0643333,4165.6788333,2337.2735417,4759.1731776,879.341124,2329.9989333,-23.4375,-287.7666667,-1512.0812083,-1156.650375,359.3975417,135.6339167,16.3041667,0.0,86.15608695652173
514,7117.9798248,5093.3967083,320.2872917,3658.6065833,1818.8737917,5015.4175242,654.7679356,2105.6801198,-5.3916667,-190.3375,-2180.2445833,-1241.2492083,148.899,19.7984583,39.2416667,0.0745833,104.9
515,5406.8511497,5099.713,395.367,3987.1975,2069.6975,6039.4865395,1466.9442531,1935.4319168,-5.535,-60.7,-2531.0045,-210.9355,192.3075,0.0,4.65,0.0,94.58666666666666
516,4061.8396128,5089.4320417,502.8518333,5140.0304167,2296.809375,6259.7028662,837.0479583,2312.0568658,-4.8804167,-302.0625,-1871.9283333,-940.914125,741.3085,146.555,60.3625,0.0066667,112.08833333333332
517,8574.122375,5091.1211667,405.8379583,3655.338,1979.8455833,5852.3474699,858.0472599,2339.3945976,-10.01375,-456.1916667,-1443.11475,-688.0881667,534.3021667,214.5475,0.05,0.0066667,82.085
518,7055.8905962,5085.7209167,320.2080833,3102.5568333,2214.8564167,6506.0710595,1223.2699405,2316.8955667,-9.9295833,-347.4875,-1828.659,-200.7977917,1164.563,122.9029167,11.8,0.005,92.43541666666664
519,3843.1409114,5085.4613333,324.0293333,4912.5207083,2445.9578333,7098.8633647,1357.6122322,2356.932516,-13.9670833,-310.6708333,-1465.9697083,-822.9264583,986.1456667,120.2745,10.1875,0.0033333,101.66625
520,4477.098981,5083.0500417,316.840125,3716.911625,1893.45925,6540.1315483,1238.0089395,2261.7776224,-26.755,-228.3791667,-1768.4964167,-729.582375,1046.301,19.9804167,57.0333333,0.0,90.055
521,5254.1581123,5089.593875,269.5874583,3265.1794167,1826.5831667,6727.0018708,1248.435602,2091.8874856,-13.2216667,-86.7333333,-2153.7192917,-1173.38225,442.995625,0.3357917,85.1208333,0.0,63.28
522,4838.307006,5091.1329167,298.5390417,4336.7597917,2404.1982083,6599.6371789,1000.0575719,2298.8206547,-4.97875,-161.1125,-1882.8601667,-802.2432083,1066.326125,64.314625,63.5833333,0.00625,97.83708333333334
523,7452.0930417,5086.57,287.8127917,3965.229875,1944.6490417,6364.828586,1145.7977028,2189.4249455,-10.0575,-284.6833333,-1158.9964583,-1020.6377083,685.2890833,288.456125,13.4291667,0.0,88.72208333333333
524,8275.5002273,5095.2237917,280.2310417,3709.1358333,2094.833,7496.5084243,1217.9400376,2242.9063122,-13.28625,-272.025,-1562.2194167,-1807.2065417,90.2319167,110.44325,10.9458333,0.0,83.26208333333334
525,8757.1277667,5095.8016667,287.7895,3256.0473333,1918.4812917,6885.0693428,1259.7964476,2389.5567917,-16.6295833,-174.9958333,-1358.538125,-1792.8054167,9.4609167,187.1302083,26.55,0.00125,81.40375
526,8617.0601227,5090.1354167,291.67325,3522.0145417,1845.809125,6504.6553309,1191.179205,2412.498035,-17.2383333,-183.5791667,-1268.76125,-1584.6953333,48.3237917,159.1755,64.1333333,0.0,73.47791666666667
527,8804.540212,4821.4805417,273.96825,2926.44725,1429.7717917,6763.5221456,1234.8855521,2116.4732156,-27.8591667,-233.0916667,-1923.181625,-2001.9655833,3.226125,2.0629167,88.2125,0.0,50.07375
528,7977.090025,5090.4445833,248.2775417,2940.033,1331.9555833,5822.0429381,1092.005899,1907.4060715,-18.6316667,-199.2416667,-2165.2851667,-1768.9613333,30.6498333,14.0549167,76.8166667,0.0,51.73708333333334
529,10288.6484267,5097.5889583,315.44525,3045.7730417,1629.92525,6826.4733702,1184.4800728,2063.9809236,-11.7208333,-283.9166667,-2598.9376667,-2050.330875,29.63225,2.2702917,83.1583333,0.0,55.04833333333334
530,12719.8848098,4064.22375,303.2693333,2699.1365,1506.1424318,7079.6436293,1074.9138922,2002.3396221,-13.9695833,-423.0625,-2819.3352083,-2059.4545,19.8305417,39.3934583,8.3875,0.0,43.147083333333335
531,13808.7877147,4470.0127083,296.2672083,2182.1715833,1324.37375,5753.0210453,553.0995175,2105.8203472,-20.0125,-307.2083333,-2168.77775,-1670.4824583,16.710625,78.312625,32.0625,0.0,49.57375
532,12468.3545308,4953.27675,291.8407917,2378.7742917,1480.6013333,5940.3488334,952.6847724,2132.0286692,-24.39875,-343.0208333,-1887.964875,-1717.533125,10.6349167,196.1545,16.0083333,0.0,52.93
533,11487.3154333,5048.8435833,304.3619167,2296.908,1698.0050417,6286.2831449,1099.6472022,2214.2493895,-20.855,-342.3666667,-2006.5565833,-1684.575375,13.4944167,139.606,26.35,0.0,59.73458333333334
534,8595.9148327,5073.3686667,261.047875,2319.6152083,1612.9372083,5264.9471931,577.0814573,2010.3738333,-29.2008333,-279.6791667,-1974.7832917,-943.829125,739.49775,108.41225,45.9875,0.0,43.38333333333333
535,7330.7304397,5273.6575833,242.552875,2836.74125,1759.0814583,4730.0123699,222.3280417,1931.3653452,-24.25875,-259.6416667,-2126.9074167,-763.872625,637.2375417,11.2415417,5.3166667,0.0,42.9
536,6936.7285072,5573.7532083,317.456125,4211.340375,2708.0194167,3740.8318458,31.0600857,2440.043071,-14.0695833,-163.4,-2327.1857917,-283.888125,1277.9825,39.185875,19.6833333,0.0,89.62875000000001
537,7823.7503741,5806.3614583,282.2822083,4420.1967917,2280.4365,3725.8905335,76.2186107,2540.7518001,-13.6425,-85.575,-2152.954875,-251.77125,1228.1862917,89.8566667,152.9333333,0.0,83.55916666666667
538,6396.6362536,5051.779625,291.3993333,4817.4253333,2078.4565833,5427.2884602,752.5787652,2598.417299,-11.9583333,-66.6083333,-2197.1669583,-274.8607917,1144.040125,89.3049583,149.0291667,0.0,85.33833333333332
539,8811.4773598,5071.4521667,304.4013333,3164.6773333,1822.2123333,5925.9390739,983.1252623,2538.1811792,-12.1129167,-85.525,-2910.1341667,-313.434625,1205.9399167,36.4672083,129.5458333,0.0,75.15291666666667
540,9071.0779547,5102.3475,289.5625,2936.7345833,1630.1174583,4537.0919459,502.0323078,2495.3613406,-11.1175,-150.2208333,-1734.939125,-281.91125,1194.954625,80.888375,107.7958333,0.0,66.47708333333334
541,3858.6524755,5101.268875,261.5789167,5178.3889583,2008.0855,3353.7885345,150.2785267,2482.4190414,-15.5779167,-72.9708333,-2292.412,-235.970875,1865.101625,1.79675,161.6208333,0.0,87.18916666666667
542,2544.8098435,5099.251125,258.7328333,5072.5374583,1648.4002083,4065.5603359,214.5910383,2367.8502643,-12.7945833,-28.9041667,-2333.0744583,-347.1579583,2307.3211667,0.54525,222.9166667,0.0,84.03666666666668
543,3228.3234085,5091.6650417,464.301375,5589.3376667,2075.4110417,4952.20822,551.9348786,2532.8055972,-7.5795833,-184.1541667,-1945.1318333,-354.3542083,2446.1275833,33.1819583,86.6166667,0.015,95.55916666666668
544,2018.0150183,5093.7379583,554.3298333,6989.4871667,2716.5234167,5011.9946371,606.6376502,2550.2488618,-4.9233333,-81.8333333,-1801.6400417,-250.265625,1714.88025,41.236,117.625,0.0,93.37125
545,1667.3370643,5074.5243333,523.87225,6875.9179167,2565.9105,6146.7117745,1067.6064425,2525.8950708,-11.5366667,-207.0333333,-1696.531625,-225.2352083,1302.6358333,83.6954167,15.4666667,0.0025,87.7425
546,2715.7215198,5091.3715,521.0780417,6579.3258333,3018.8630833,4634.711874,711.8006446,2519.6692733,-2.3925,-215.5375,-1221.345625,-285.13075,1234.3185417,199.834375,12.6541667,0.0,84.89291666666666
547,2514.8139404,5091.2665417,522.51125,5584.4434583,3047.262375,5013.2382994,559.7422238,2551.6190593,0.0,-117.8,-1242.6880833,-279.8249167,2094.125,131.5225417,60.7208333,0.0,87.27166666666666
548,1577.5977462,5085.8449583,505.956625,5117.9495833,2176.1204167,5600.9880696,995.5304095,2411.4986879,0.0,-92.4,-1676.2137083,-270.2259167,1822.8085,17.5512083,168.2625,0.0,85.39541666666666
549,1503.8791431,5076.13225,496.46475,4587.1957917,1845.2546667,5295.0474585,897.9563344,2240.6393532,0.0,-178.4791667,-2104.507,-414.949375,2056.3999583,7.0139583,109.5375,0.0,77.61125
550,1836.7403768,5079.4405833,525.0796667,6500.8287917,2938.9585417,5777.0846424,1086.543986,2400.9921298,0.0,-165.6029167,-1652.0835,-490.4117917,862.643625,197.8609167,96.8866667,0.0,86.66208333333333
551,3549.6515445,5082.1262917,519.4325,5753.6640833,2834.3768333,6325.9957493,1008.1872535,2498.1275583,0.0,-180.325,-1440.4717083,-865.991375,622.0532917,366.3894583,12.9791667,0.0,86.29041666666666
552,5675.3973977,5081.9395417,519.563625,5929.5085833,2913.6692917,2871.3588625,298.0577094,2496.6618956,-7.3008333,-128.2041667,-740.4209167,-459.24125,1011.2440833,544.1708333,36.7291667,0.0008333,88.14958333333334
553,4727.0652333,5081.4474167,519.658375,6065.994625,3069.5010833,3145.5112854,81.9589936,2474.5372472,0.0,-134.7291667,-493.4597917,-503.4991667,850.8869167,759.8815833,84.1333333,0.0,81.18875
554,7178.3830471,5070.2467083,488.8114583,3914.120375,2679.8367083,5530.7189575,466.7607793,2488.6775025,0.0,-137.7916667,-1140.618,-1010.7855833,168.79325,399.0380833,93.3083333,0.0,81.55499999999999
555,2351.2175905,5005.6760833,279.4561667,3993.690375,2563.8221667,6278.8627471,1006.3198509,2382.2477361,0.0,-117.1541667,-1894.15375,-422.7414583,2074.63375,92.1805833,27.1166667,0.0,82.39999999999999
556,2073.6845068,5062.015,256.5163333,4597.89,2203.3414167,6086.8373072,1063.1041324,2253.7982381,0.0,-115.85,-2221.493875,-556.3396667,1579.3441667,66.6761667,150.9375,0.0,79.70958333333333
557,2002.3794149,5059.2214167,392.7060833,7564.382125,3290.6222917,5686.8461912,860.8897307,2465.8231411,0.0,-78.9291667,-1409.011375,-1076.3905417,347.3086667,299.9230833,151.6958333,0.0,94.53041666666668
558,4835.0466537,5054.7875,419.4253333,5438.2745417,3121.0532083,5822.757104,1001.2695855,2497.2233167,0.0,-51.9666667,-1170.0601667,-795.7018333,167.3430833,336.6222917,189.7,0.0,89.00041666666668
559,6598.6085264,5070.34375,419.0695,4625.8447917,2881.1285833,6840.4996068,1338.6540501,2429.1619929,0.0,-106.4166667,-1627.3390833,-1750.3069583,12.1015417,118.3137917,87.1083333,0.0,87.1125
560,3947.7092058,5066.7860417,435.9350833,5809.894875,3229.0678333,7228.0069922,1274.2185305,2519.5889492,0.0,-49.0416667,-1775.5092083,-1479.1047917,88.534875,369.4990417,87.8291667,0.0,106.51166666666668
561,2269.4590208,5213.053625,454.0862917,6721.0483333,3587.9885417,7165.4439777,1242.5252998,2531.9758832,0.0,-57.3875,-1694.791375,-914.1524167,580.6505,389.1780833,106.7916667,0.0,122.83083333333332
562,4147.8645755,5316.7911667,301.6273333,4192.1746667,2672.2850833,6448.6880576,1205.272957,2302.8621417,0.0,-306.5,-1259.6975,-712.5922917,724.7568333,277.92375,11.1916667,0.0,98.48791666666666
563,5933.7193924,5685.4905,253.111875,4315.4312917,2011.714625,5326.6965075,872.2489865,2217.3437987,0.0,-100.7083333,-2219.3131667,-786.5864167,347.29975,59.05925,69.6125,0.0,86.78541666666666
564,4462.2401785,5956.280875,359.557625,6665.0292083,2983.400375,5614.1796674,860.3234367,2422.3200461,0.0,-93.2083333,-1889.6424583,-1063.5376667,402.982125,184.6172917,76.4041667,0.0,108.02
565,2839.6534244,5963.2,527.6920833,8638.148125,2985.5619167,5685.2703592,702.629937,2473.9208135,0.0,-204.6125,-1952.3127917,-1069.5216667,619.3312917,31.284,13.6125,0.0,111.80625
566,2558.8341173,5744.6067083,542.923875,8803.6175,3494.8772083,4783.0277527,674.808715,2470.7118225,-1.4966667,-177.4041667,-1647.5463333,-486.4290417,972.3259167,182.4669583,15.5833333,0.0004167,118.75916666666666
567,2841.4681212,5018.65725,516.1693333,8034.7370417,2856.5682417,7159.214687,1539.4526387,2437.8804864,-6.5683333,-128.6416667,-1767.2389167,-1064.7957917,793.3083333,35.6705833,43.8708333,0.0,121.61333333333332
568,3776.7235211,5559.2141667,505.593375,6470.603,2652.814375,7007.872685,1311.4818566,2429.8107967,0.0,-63.7208333,-2066.3070417,-741.75525,778.6993333,22.9673333,83.8166667,0.0,110.08875
569,3781.2660887,6771.93225,269.2335833,3753.9549167,2191.1598333,7074.5055299,1367.3376969,2168.5880252,0.0,-155.6,-2444.7715833,-325.9543333,1205.078875,14.976,70.0458333,0.0,94.51666666666668
570,3290.9742648,6906.7533333,256.8305417,4488.9952917,1965.3721667,6348.0998995,1307.8416926,2068.3299568,0.0,-185.7708333,-2336.059375,-364.1810833,960.5895,44.2317917,91.5916667,0.0,96.19333333333331
571,7928.3468812,6826.837625,320.33225,4592.114375,2366.7029643,6995.4894459,1176.1283391,2301.7668894,0.0,-269.9916667,-2958.0382917,-495.3342083,888.7713333,4.743,56.8916667,0.0,96.65208333333334
572,7832.3117017,6846.9746667,365.7275417,5295.7329167,2844.3939167,6446.6654412,910.5871193,2413.2891367,-14.8845833,-383.1125,-2415.43875,-464.9426667,494.5205417,7.8371667,5.1291667,0.0,99.67291666666668
573,5411.124254,6896.1300833,370.8544167,7042.423375,2550.2807083,6452.6034592,992.5769042,2516.0569663,-19.0158333,-189.225,-1689.2975,-476.0468333,908.0319583,114.9223333,11.8291667,0.0,105.5075
574,8138.5718869,6921.1653333,327.3915,5539.001125,1737.6977083,6696.3298812,1263.1587906,2442.186704,-18.625,-51.3333333,-1321.8146667,-1203.9412917,504.085375,79.1335417,268.5541667,0.0,103.37125
575,7952.8577699,6950.9033333,344.3391667,3772.6820833,1937.11375,7174.5688156,1155.7163078,2237.8582215,-16.3675,-46.2333333,-1661.29925,-1718.9155417,309.7136667,80.389375,209.9583333,0.0,96.01083333333334
576,5351.8942044,6966.8165833,279.5412917,3206.4650417,1453.7405,6763.6660915,1216.1246521,1697.180788,-14.7608333,-176.6791667,-2365.02925,-368.672375,1946.3572083,0.0,33.9083333,0.0,88.0775
577,6339.0186242,6860.492125,264.4921667,2682.5312083,1520.2615,6216.8780598,1220.4537626,1511.0596724,-14.2125,-257.6041667,-2670.5652917,-300.0275417,1919.0359583,0.9829583,33.1375,0.0,88.63375
578,4491.6982736,6932.2550417,324.4315,5065.0135,2069.657875,6451.9794291,1259.7435523,2086.948361,-19.5391667,-121.45,-1809.2089167,-265.172625,2078.8654583,145.0804583,44.15,0.0033333,116.73375
579,3747.9052213,6937.9104583,350.5691667,6482.555,1967.3468333,6870.1753034,1352.558888,2178.0736643,-22.605,-104.1083333,-1422.9678333,-420.1847083,1650.6105417,71.3140833,42.3708333,0.0,112.04708333333332
580,3302.0657682,6946.615875,355.116625,6777.3455833,2108.4767083,5896.1552655,1046.4954181,2163.8500836,-17.6408333,-176.8125,-1356.4062083,-96.76925,2132.584,137.6786667,22.7333333,0.0,107.35833333333332
581,3940.5242349,6947.8232083,369.1945,7314.4245,2124.5496667,6094.6380575,1300.1245069,2206.0397063,-25.4666667,-272.8875,-1204.2520833,-363.0100417,1471.6539167,132.442125,13.2041667,0.0,111.77583333333332
582,6310.7730742,6953.48825,360.291375,5594.998125,1756.6525833,6654.141436,1296.5899422,2212.4746069,-26.9804167,-151.2666667,-1948.07425,-416.2340833,1507.14,24.2449583,23.0125,0.0,101.22458333333331
583,4064.4209941,6953.3622083,306.9467083,5286.4935417,1660.9967083,6684.2437441,1297.4420794,1870.8566232,-38.3666667,-186.1208333,-1931.5315,-586.89575,1214.2359583,23.6503333,33.4125,0.0,91.86083333333332
584,2547.6118567,6936.2057083,294.04,5689.499125,1483.2295,6437.4145545,1197.7318172,1769.9962364,-27.91875,-169.6666667,-1586.283625,-517.8804583,1247.0620417,104.8286667,18.025,0.0,92.14708333333331
585,3149.3893989,6935.7774167,415.6532917,9531.4449167,2232.5455,6528.2406935,1076.4539496,2091.1418644,-27.12,-299.625,-1333.2390833,-670.496625,520.663125,284.5365417,32.9041667,0.0,110.62208333333332
586,5279.2775146,6914.802,541.234875,8036.496,2326.1663333,6709.3267191,1078.831795,2108.1239097,-32.37625,-317.2666667,-942.8620833,-427.3761667,662.89175,153.89225,6.2125,0.0,104.3825
587,5538.2017091,6955.7429167,347.8883333,7824.6909583,2023.1174167,6685.9320961,1208.8221642,2155.7406111,-39.0483333,-420.7208333,-1130.4773333,-329.4169167,1336.7084167,261.307,4.4958333,0.0,100.73541666666668
588,3586.3241862,6951.3054167,340.1639167,8956.9117083,2031.2465,7188.7288109,1284.2124954,2236.5577032,-27.1195833,-433.0458333,-1933.179375,-228.213375,1493.041,27.7769583,10.7791667,0.0,103.67375
589,7158.6171002,6946.5065,333.9165,6283.2164583,1773.582,7401.5440613,1286.456052,2120.0189854,-27.005,-424.5375,-2529.8052083,-114.451375,1555.8885,0.0772917,6.725,0.0,87.05416666666667
590,7166.9151038,6943.7733333,291.368125,3083.6935,1287.747625,6761.3022571,1192.9114275,1760.2679179,-30.3083333,-452.2708333,-1920.554125,-67.7447917,2075.414375,23.709125,1.775,0.0,66.74458333333332
591,4425.2860279,6958.34875,280.5910417,3177.66475,1407.0919583,6696.3327659,1126.4685397,1673.271513,-28.29625,-244.275,-1760.8241667,-276.802875,2278.09625,28.917,54.7708333,0.0,60.16583333333333
592,5839.4616679,6929.15775,329.5675,7464.4969167,1836.0360417,6375.7603974,984.4451902,2067.6367265,-23.1566667,-226.1833333,-2040.3704167,-194.6892083,1543.6749583,26.928375,56.125,0.0,88.645
593,5098.1736072,6901.9382917,348.625875,9974.5930833,2322.5445,6200.2517122,689.7643174,2187.6948226,-24.255,-493.3583333,-1903.536,-268.5365,1123.06125,51.0635,0.0,0.0,97.3675
594,5470.7548227,6913.3050833,323.2669167,9570.26825,2196.1427083,6440.446009,1087.1633963,2196.5848458,-27.5891667,-451.55,-1709.6198333,-196.8389583,1350.9590833,37.0864167,0.1416667,0.0,94.53458333333332
595,6128.9125598,6917.815125,331.30975,7567.3429583,1933.0606667,6780.4923485,1276.5127407,2204.4102073,-31.5954167,-408.5041667,-1247.6385,-294.0389167,1371.3588333,104.622125,15.9,0.0175,93.65875
596,6975.0173447,6941.320875,329.982375,5369.5579583,1704.4774167,6712.3493009,1117.9236635,2084.89176,-31.5579167,-345.1916667,-1950.2507083,-22.285375,1659.58225,35.0249583,41.0166667,0.0,93.31291666666668
597,3805.1605992,6825.4254583,302.9745,4190.7418333,1787.2544583,6765.4197467,1166.8531825,1958.1384621,-28.94625,-243.2875,-1546.077625,-0.0355,2355.6542917,41.7106667,46.0375,0.0,92.46625
598,4639.1613526,6915.5043333,276.4603333,3676.711625,1510.2146667,6453.9264247,971.1915457,1623.0624035,-27.5458333,-258.6458333,-1603.8915,-93.1746667,1842.1195,76.7858333,59.5208333,0.0,64.36
599,7623.6401665,6944.9539583,281.6995,4652.2081667,1694.2759417,6914.5497336,1345.4446833,1911.4085789,-24.3291667,-192.3333333,-1208.605375,-693.494,651.0014583,110.4613333,79.5875,0.0,89.68708333333335
600,6371.4751326,6976.34875,467.7305,4636.2282917,1551.5107333,7327.7314374,1350.4525855,1929.7253301,-23.0558333,-264.8458333,-1310.453125,-648.8994583,316.60075,43.3594583,59.0291667,0.0,91.11916666666669
601,3752.5123426,6976.6061667,587.435,6123.9245,1702.1514375,6903.8579947,1332.4149745,2110.7104562,-19.5145833,-265.8333333,-1467.84375,-239.7381667,989.8917917,158.4697083,62.7,0.0,102.55125
602,4243.5220825,6953.1919167,578.7689167,6425.298,1823.4335417,6429.3176386,1245.7531667,2087.6044757,-23.75625,-237.5333333,-1522.5595,-174.582,907.5926667,151.5485833,40.5708333,0.0,98.71625
603,3836.0277472,6955.1768333,561.5117917,6641.1178333,1971.2452083,7414.7222887,1178.5105302,2110.7342711,-22.9516667,-182.7041667,-1744.719,-380.5525,659.0475,118.089625,66.6916667,0.0,97.6325
604,3974.6344598,6932.0269583,538.0085,4062.9953333,1526.1397083,7336.1017884,1239.2091995,1845.0877635,-29.0270833,-168.2541667,-1651.3897083,-117.7672917,1611.6677083,31.9568333,71.2458333,0.0,91.94083333333332
